timestamp_metric,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time_metric,image_processing_time,absolute_time_from_start,utility,source_file,timestamp_log,log_level,message,Component,Action,input_rate,model,User Request Time,Finished Processing File,Processing File,image,model,conf,boxes,model_processing_time_log
2025-10-19 23:46:20.898777,1235.0,0.7746164202690125,yolov5m,58.9,4.0,3.820085048675537,4.192249298095703,551.229772567749,-15.686614108978976,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:20,INFO,"Processed image 1235: model=yolov5m, conf=0.775, boxes=4, time=4.192s",,,,,,,,1235.0,yolov5m,0.775,4.0,4.192
2025-10-19 23:46:21.127467,1236.0,0.7628223150968552,yolov5m,57.5,4.0,0.1970665454864502,3.9549856185913086,551.4585041999817,-14.51209100294637,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:21,INFO,"Processed image 1236: model=yolov5m, conf=0.763, boxes=4, time=3.955s",,,,,,,,1236.0,yolov5m,0.763,4.0,3.955
2025-10-19 23:46:21.381628,1237.0,0.636333779855208,yolov5m,53.2,11.0,0.2106590270996093,0.5351231098175049,551.7126650810242,0.3945987188454831,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:21,INFO,"Processed image 1237: model=yolov5m, conf=0.636, boxes=11, time=0.535s",,,,,,,,1237.0,yolov5m,0.636,11.0,0.535
2025-10-19 23:46:21.597627,1238.0,0.8128274321556092,yolov5m,58.7,5.0,0.1910920143127441,0.2641406059265136,551.9286642074585,0.7216382066408793,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:21,INFO,"Processed image 1238: model=yolov5m, conf=0.813, boxes=5, time=0.264s",,,,,,,,1238.0,yolov5m,0.813,5.0,0.264
2025-10-19 23:46:22.987788,1239.0,0.8188357353210449,yolov5m,34.0,2.0,0.6464588642120361,1.1831567287445068,553.3188276290894,-0.5969469926187614,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:22,INFO,"Processed image 1239: model=yolov5m, conf=0.819, boxes=2, time=1.183s",,,,,,,,1239.0,yolov5m,0.819,2.0,1.183
2025-10-19 23:46:23.475446,1240.0,0.9155108630657196,yolov5m,58.8,2.0,0.4562757015228271,1.1725733280181885,553.8064291477203,-0.4473549141594456,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:23,INFO,"Processed image 1240: model=yolov5m, conf=0.916, boxes=2, time=1.173s",,,,,,,,1240.0,yolov5m,0.916,2.0,1.173
2025-10-19 23:46:23.848884,1241.0,0.7058895528316498,yolov5m,58.8,9.0,0.3438198566436767,1.079763889312744,554.1799211502075,-0.1929294949130232,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:23,INFO,"Processed image 1241: model=yolov5m, conf=0.706, boxes=9, time=1.080s",,,,,,,,1241.0,yolov5m,0.706,9.0,1.08
2025-10-19 23:46:24.668059,1242.0,0.8593708872795105,yolov5m,61.2,1.0,0.7826764583587646,1.414348840713501,554.9990971088409,-1.7123712445458628,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:24.947355,1243.0,0.866353303194046,yolov5m,62.3,2.0,0.2613182067871094,1.2113151550292969,555.2783634662628,-0.6902214153777197,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:25.107443,1244.0,0.7815491448749196,yolov5m,60.1,11.0,0.1362969875335693,0.8543195724487305,555.4384701251984,0.3624827157367359,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:25.337783,1245.0,0.6411940386662116,yolov5m,58.0,13.0,0.1959967613220214,0.5966029167175293,555.6687996387482,0.3653035293786953,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:25,INFO,"Processed image 1245: model=yolov5m, conf=0.641, boxes=13, time=0.597s",,,,,,,,1245.0,yolov5m,0.641,13.0,0.597
2025-10-19 23:46:25.591080,1246.0,0.945919930934906,yolov5m,52.0,1.0,0.1998858451843261,0.3667740821838379,555.9220843315125,0.7977121074994404,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:25,INFO,"Processed image 1246: model=yolov5m, conf=0.946, boxes=1, time=0.367s",,,,,,,,1246.0,yolov5m,0.946,1.0,0.367
2025-10-19 23:46:26.426165,1247.0,0.7959350737241598,yolov5m,49.1,13.0,0.643104076385498,0.7055349349975586,556.7572014331818,0.459526776503294,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:26,INFO,"Processed image 1247: model=yolov5m, conf=0.796, boxes=13, time=0.706s",,,,,,,,1247.0,yolov5m,0.796,13.0,0.706
2025-10-19 23:46:26.698972,1248.0,0.8437829911708832,yolov5m,56.7,2.0,0.2352988719940185,0.4903707504272461,557.0299978256226,0.6269103520446353,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:26,INFO,"Processed image 1248: model=yolov5m, conf=0.844, boxes=2, time=0.490s",,,,,,,,1248.0,yolov5m,0.844,2.0,0.49
2025-10-19 23:46:26.937812,1249.0,0.6759960154692332,yolov5m,54.1,9.0,0.2008509635925293,0.261284589767456,557.2688443660736,0.5863934655984242,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:26,INFO,"Processed image 1249: model=yolov5m, conf=0.676, boxes=9, time=0.261s",,,,,,,,1249.0,yolov5m,0.676,9.0,0.261
2025-10-19 23:46:27.875269,1250.0,0.6855892296880484,yolov5m,46.5,16.0,0.66900634765625,0.7231009006500244,558.2063038349152,0.339422062660257,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:27,INFO,"Processed image 1250: model=yolov5m, conf=0.686, boxes=16, time=0.723s",,,,,,,,1250.0,yolov5m,0.686,16.0,0.723
2025-10-19 23:46:28.134371,1251.0,0.6286412821366236,yolov5m,52.3,13.0,0.2070667743682861,0.4533557891845703,558.4654083251953,0.4323325103674179,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:28,INFO,"Processed image 1251: model=yolov5m, conf=0.629, boxes=13, time=0.453s",,,,,,,,1251.0,yolov5m,0.629,13.0,0.453
2025-10-19 23:46:29.369529,1252.0,0.7829618354638418,yolov5m,41.5,6.0,0.7090919017791748,1.24102520942688,559.7005658149719,-0.9221630065457156,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:29,INFO,"Processed image 1252: model=yolov5m, conf=0.783, boxes=6, time=1.241s",,,,,,,,1252.0,yolov5m,0.783,6.0,1.241
2025-10-19 23:46:29.640986,1253.0,0.7294664184252421,yolov5m,60.0,3.0,0.2521274089813232,1.0657739639282229,559.9720203876495,-0.0994030723463804,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:29,INFO,"Processed image 1253: model=yolov5m, conf=0.729, boxes=3, time=1.066s",,,,,,,,1253.0,yolov5m,0.729,3.0,1.066
2025-10-19 23:46:29.854880,1254.0,0.9560356438159944,yolov5m,56.0,2.0,0.1843321323394775,0.8371288776397705,560.1859178543091,0.5465196006827884,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:29,INFO,"Processed image 1254: model=yolov5m, conf=0.956, boxes=2, time=0.837s",,,,,,,,1254.0,yolov5m,0.956,2.0,0.837
2025-10-19 23:46:30.163079,1255.0,0.869590143362681,yolov5m,60.9,6.0,0.2849917411804199,0.7372803688049316,560.4941146373749,0.5155454940266079,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:30,INFO,"Processed image 1255: model=yolov5m, conf=0.870, boxes=6, time=0.737s",,,,,,,,1255.0,yolov5m,0.87,6.0,0.737
2025-10-19 23:46:30.388728,1256.0,0.8199356198310852,yolov5m,61.1,3.0,0.2007796764373779,0.5417861938476562,560.7197456359863,0.5744988454712762,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:30.980857,1257.0,0.955209732055664,yolov5m,59.1,1.0,0.5417943000793457,0.6960361003875732,561.311863899231,0.6240785651736789,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:31.223838,1258.0,0.6926107244058088,yolov5m,60.5,11.0,0.2194769382476806,0.48879075050354,561.5548746585846,0.4766158630149532,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:32.386035,1259.0,0.865346352259318,yolov5m,38.1,3.0,0.6282358169555664,1.1828563213348389,562.7170684337616,-0.5489343401341841,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:32,INFO,"Processed image 1259: model=yolov5m, conf=0.865, boxes=3, time=1.183s",,,,,,,,1259.0,yolov5m,0.865,3.0,1.183
2025-10-19 23:46:32.615379,1260.0,0.8560845454533895,yolov5m,54.3,3.0,0.193011999130249,0.966010570526123,562.946414232254,0.3749675618277656,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:32,INFO,"Processed image 1260: model=yolov5m, conf=0.856, boxes=3, time=0.966s",,,,,,,,1260.0,yolov5m,0.856,3.0,0.966
2025-10-19 23:46:32.845855,1261.0,0.6349201408716348,yolov5m,59.6,13.0,0.204944372177124,0.7409970760345459,563.176887512207,0.278810654185776,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:32,INFO,"Processed image 1261: model=yolov5m, conf=0.635, boxes=13, time=0.741s",,,,,,,,1261.0,yolov5m,0.635,13.0,0.741
2025-10-19 23:46:33.045993,1262.0,0.7016640901565552,yolov5m,58.4,5.0,0.1803793907165527,0.494502305984497,563.3770282268524,0.4824961423873901,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:33,INFO,"Processed image 1262: model=yolov5m, conf=0.702, boxes=5, time=0.495s",,,,,,,,1262.0,yolov5m,0.702,5.0,0.495
2025-10-19 23:46:33.365961,1263.0,0.7599296495318413,yolov5m,65.3,4.0,0.3010694980621338,0.3804733753204345,563.6969759464264,0.6041111076871555,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:33,INFO,"Processed image 1263: model=yolov5m, conf=0.760, boxes=4, time=0.380s",,,,,,,,1263.0,yolov5m,0.76,4.0,0.38
2025-10-19 23:46:33.861658,1264.0,0.6433070202668508,yolov5m,53.3,3.0,0.4159514904022217,0.4604809284210205,564.1926426887512,0.4430398378107283,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:33,INFO,"Processed image 1264: model=yolov5m, conf=0.643, boxes=3, time=0.460s",,,,,,,,1264.0,yolov5m,0.643,3.0,0.46
2025-10-19 23:46:34.120750,1265.0,0.9365043342113496,yolov5m,52.9,6.0,0.2100918292999267,0.2494914531707763,564.4517829418182,0.8534535268942515,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:34,INFO,"Processed image 1265: model=yolov5m, conf=0.937, boxes=6, time=0.249s",,,,,,,,1265.0,yolov5m,0.937,6.0,0.249
2025-10-19 23:46:35.190764,1266.0,0.576294889052709,yolov5m,49.6,3.0,0.8038170337677002,0.857414722442627,565.5217933654785,0.1555089321401384,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:35,INFO,"Processed image 1266: model=yolov5m, conf=0.576, boxes=3, time=0.857s",,,,,,,,1266.0,yolov5m,0.576,3.0,0.857
2025-10-19 23:46:35.413613,1267.0,0.6303665339946747,yolov5m,56.3,2.0,0.1976361274719238,0.6333160400390625,565.7446336746216,0.3340798450840844,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:35,INFO,"Processed image 1267: model=yolov5m, conf=0.630, boxes=2, time=0.633s",,,,,,,,1267.0,yolov5m,0.63,2.0,0.633
2025-10-19 23:46:35.633625,1268.0,0.8223316371440887,yolov5m,59.6,2.0,0.1978013515472412,0.4235861301422119,565.9646639823914,0.64256156484286,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:35,INFO,"Processed image 1268: model=yolov5m, conf=0.822, boxes=2, time=0.424s",,,,,,,,1268.0,yolov5m,0.822,2.0,0.424
2025-10-19 23:46:36.875994,1269.0,0.768134335676829,yolov5m,39.9,9.0,0.724778413772583,1.2480871677398682,567.2070338726044,-0.9723002625879136,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:37.128536,1270.0,0.7123123824596405,yolov5m,57.4,5.0,0.2216551303863525,1.0346815586090088,567.4595725536346,0.0389047628222161,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:37.793782,1271.0,0.8715375065803528,yolov5m,60.8,1.0,0.6071383953094482,1.2007246017456057,568.1248171329498,-0.6320844985256695,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:37,INFO,"Processed image 1271: model=yolov5m, conf=0.872, boxes=1, time=1.201s",,,,,,,,1271.0,yolov5m,0.872,1.0,1.201
2025-10-19 23:46:38.047613,1272.0,0.6854709386825562,yolov5m,59.2,2.0,0.2168872356414795,0.9986586570739746,568.3786480426788,0.1862161291970147,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:38,INFO,"Processed image 1272: model=yolov5m, conf=0.685, boxes=2, time=0.999s",,,,,,,,1272.0,yolov5m,0.685,2.0,0.999
2025-10-19 23:46:38.275127,1273.0,0.8428154587745667,yolov5m,55.9,1.0,0.2016830444335937,0.7645976543426514,568.6061625480652,0.4735945396953159,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:38,INFO,"Processed image 1273: model=yolov5m, conf=0.843, boxes=1, time=0.765s",,,,,,,,1273.0,yolov5m,0.843,1.0,0.765
2025-10-19 23:46:38.516991,1274.0,0.8186143636703491,yolov5m,59.5,14.0,0.2115962505340576,0.5470736026763916,568.8480248451233,0.5702401399612427,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:38,INFO,"Processed image 1274: model=yolov5m, conf=0.819, boxes=14, time=0.547s",,,,,,,,1274.0,yolov5m,0.819,14.0,0.547
2025-10-19 23:46:38.761074,1275.0,0.734414897181771,yolov5m,58.9,11.0,0.2144789695739746,0.3646566867828369,569.0921154022217,0.5873834045246393,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:38,INFO,"Processed image 1275: model=yolov5m, conf=0.734, boxes=11, time=0.365s",,,,,,,,1275.0,yolov5m,0.734,11.0,0.365
2025-10-19 23:46:39.614651,1276.0,0.8727519512176514,yolov5m,54.4,1.0,0.7346451282501221,0.7918665409088135,569.9456872940063,0.4883816507127549,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:39,INFO,"Processed image 1276: model=yolov5m, conf=0.873, boxes=1, time=0.792s",,,,,,,,1276.0,yolov5m,0.873,1.0,0.792
2025-10-19 23:46:39.922931,1277.0,0.5837989350159963,yolov5m,58.6,3.0,0.2822527885437011,0.6580207347869873,570.253969669342,0.2737874156898923,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:39,INFO,"Processed image 1277: model=yolov5m, conf=0.584, boxes=3, time=0.658s",,,,,,,,1277.0,yolov5m,0.584,3.0,0.658
2025-10-19 23:46:40.134604,1278.0,0.9067868888378144,yolov5m,56.6,2.0,0.1876876354217529,0.4362690448760986,570.4656476974487,0.7199707527955372,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:40,INFO,"Processed image 1278: model=yolov5m, conf=0.907, boxes=2, time=0.436s",,,,,,,,1278.0,yolov5m,0.907,2.0,0.436
2025-10-19 23:46:41.371739,1279.0,0.7128989994525909,yolov5m,38.3,13.0,0.7033994197845459,1.238771915435791,571.7027757167816,-0.9809593838679808,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:41,INFO,"Processed image 1279: model=yolov5m, conf=0.713, boxes=13, time=1.239s",,,,,,,,1279.0,yolov5m,0.713,13.0,1.239
2025-10-19 23:46:41.581341,1280.0,0.8120806217193604,yolov5m,61.8,3.0,0.1952946186065673,1.0124223232269287,571.9123756885529,0.2499690676962708,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:41,INFO,"Processed image 1280: model=yolov5m, conf=0.812, boxes=3, time=1.012s",,,,,,,,1280.0,yolov5m,0.812,3.0,1.012
2025-10-19 23:46:42.500255,1281.0,0.6589395999908447,yolov5m,61.5,3.0,0.8754651546478271,1.479930400848389,572.8312771320343,-2.2407100046014943,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:42,INFO,"Processed image 1281: model=yolov5m, conf=0.659, boxes=3, time=1.480s",,,,,,,,1281.0,yolov5m,0.659,3.0,1.48
2025-10-19 23:46:42.817361,1282.0,0.567113992842761,yolov5m,58.1,11.0,0.274468183517456,1.3752317428588867,573.1483957767487,-1.8090428452948348,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:43.051510,1283.0,0.6386800780892372,yolov5m,59.0,4.0,0.2022089958190918,1.1828322410583496,573.3825316429138,-0.7754802130422198,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:43.388052,1284.0,0.6715483777225018,yolov5m,58.4,8.0,0.291839599609375,1.1338281631469729,573.719090461731,-0.497591768872215,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:43.630643,1285.0,0.6762930204470953,yolov5m,58.9,12.0,0.2149350643157959,0.9287497997283936,573.961665391922,0.2158764650424322,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:43,INFO,"Processed image 1285: model=yolov5m, conf=0.676, boxes=12, time=0.929s",,,,,,,,1285.0,yolov5m,0.676,12.0,0.929
2025-10-19 23:46:43.846204,1286.0,0.7527332007884979,yolov5m,55.9,2.0,0.1849851608276367,0.7017848491668701,574.1772158145905,0.4184082845846811,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:43,INFO,"Processed image 1286: model=yolov5m, conf=0.753, boxes=2, time=0.702s",,,,,,,,1286.0,yolov5m,0.753,2.0,0.702
2025-10-19 23:46:44.565115,1287.0,0.914335072040558,yolov5m,58.3,1.0,0.6681196689605713,1.007784366607666,574.8961520195007,0.3754132779240219,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:44,INFO,"Processed image 1287: model=yolov5m, conf=0.914, boxes=1, time=1.008s",,,,,,,,1287.0,yolov5m,0.914,1.0,1.008
2025-10-19 23:46:44.777643,1288.0,0.8637918631235758,yolov5m,58.2,3.0,0.1925022602081298,0.7787065505981445,575.1086781024933,0.4867326683468288,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:44,INFO,"Processed image 1288: model=yolov5m, conf=0.864, boxes=3, time=0.779s",,,,,,,,1288.0,yolov5m,0.864,3.0,0.779
2025-10-19 23:46:45.153748,1289.0,0.5731237418949604,yolov5m,57.4,8.0,0.3457107543945312,0.7222404479980469,575.4847831726074,0.2274346041182676,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:45,INFO,"Processed image 1289: model=yolov5m, conf=0.573, boxes=8, time=0.722s",,,,,,,,1289.0,yolov5m,0.573,8.0,0.722
2025-10-19 23:46:45.402560,1290.0,0.7651339769363403,yolov5m,58.9,2.0,0.2261075973510742,0.5491378307342529,575.7335953712463,0.5156129598617554,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:45,INFO,"Processed image 1290: model=yolov5m, conf=0.765, boxes=2, time=0.549s",,,,,,,,1290.0,yolov5m,0.765,2.0,0.549
2025-10-19 23:46:45.661875,1291.0,0.81148761510849,yolov5m,56.8,8.0,0.2303152084350586,0.3711371421813965,575.9929094314575,0.6608558694521587,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:45,INFO,"Processed image 1291: model=yolov5m, conf=0.811, boxes=8, time=0.371s",,,,,,,,1291.0,yolov5m,0.811,8.0,0.371
2025-10-19 23:46:47.116354,1292.0,0.8069049775600433,yolov5m,41.8,5.0,0.8381369113922119,1.3980467319488523,577.4473690986633,-1.68332669195255,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:47,INFO,"Processed image 1292: model=yolov5m, conf=0.807, boxes=5, time=1.398s",,,,,,,,1292.0,yolov5m,0.807,5.0,1.398
2025-10-19 23:46:47.746701,1293.0,0.5996937155723572,yolov5m,58.2,1.0,0.5854716300964355,1.5983622074127195,578.0777382850647,-2.892114329683196,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:47,INFO,"Processed image 1293: model=yolov5m, conf=0.600, boxes=1, time=1.598s",,,,,,,,1293.0,yolov5m,0.6,1.0,1.598
2025-10-19 23:46:48.214120,1294.0,0.876004695892334,yolov5m,57.6,1.0,0.4284493923187256,1.593620538711548,578.5451436042786,-2.59209502956568,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:48,INFO,"Processed image 1294: model=yolov5m, conf=0.876, boxes=1, time=1.594s",,,,,,,,1294.0,yolov5m,0.876,1.0,1.594
2025-10-19 23:46:48.478389,1295.0,0.7289459043078952,yolov5m,55.7,9.0,0.221235990524292,1.410874605178833,578.8094141483307,-1.8254250672152983,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:48.705277,1296.0,0.7955324451128641,yolov5m,60.0,3.0,0.2083399295806884,1.2025043964385986,579.0362944602966,-0.7169885245591595,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:48.933753,1297.0,0.6862452328205109,yolov5m,62.0,2.0,0.208559513092041,0.9969081878662108,579.2647891044617,0.1879629062281714,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:49.169036,1298.0,0.6068542072406182,yolov5m,59.2,13.0,0.2073369026184082,0.8147799968719482,579.5000751018524,0.2097542089784247,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:49.865397,1299.0,0.8262687027454376,yolov5m,59.5,2.0,0.6541473865509033,1.07167649269104,580.1964344978333,-0.0321134023276575,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:49,INFO,"Processed image 1299: model=yolov5m, conf=0.826, boxes=2, time=1.072s",,,,,,,,1299.0,yolov5m,0.826,2.0,1.072
2025-10-19 23:46:50.078296,1300.0,0.759948601325353,yolov5m,53.7,6.0,0.1710627079010009,0.8455018997192383,580.4093322753906,0.3457808792591095,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:50,INFO,"Processed image 1300: model=yolov5m, conf=0.760, boxes=6, time=0.846s",,,,,,,,1300.0,yolov5m,0.76,6.0,0.846
2025-10-19 23:46:50.364244,1301.0,0.6386098904269082,yolov5m,55.2,7.0,0.2497448921203613,0.6890041828155518,580.6952760219574,0.3113853444182683,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:50,INFO,"Processed image 1301: model=yolov5m, conf=0.639, boxes=7, time=0.689s",,,,,,,,1301.0,yolov5m,0.639,7.0,0.689
2025-10-19 23:46:51.725945,1302.0,0.7936403751373291,yolov5m,61.0,2.0,1.3514552116394043,1.6147115230560305,582.0569787025452,-2.7799141665882807,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:51,INFO,"Processed image 1302: model=yolov5m, conf=0.794, boxes=2, time=1.615s",,,,,,,,1302.0,yolov5m,0.794,2.0,1.615
2025-10-19 23:46:54.121091,1303.0,0.8005108758807182,yolov5m,61.0,4.0,2.3806581497192383,2.4176993370056152,584.4521188735962,-6.787978720657762,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:54,INFO,"Processed image 1303: model=yolov5m, conf=0.801, boxes=4, time=2.418s",,,,,,,,1303.0,yolov5m,0.801,4.0,2.418
2025-10-19 23:46:55.494875,1304.0,0.6544877886772156,yolov5m,34.2,3.0,0.6284458637237549,1.1625182628631592,585.8259024620056,-0.6581027130480787,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:55,INFO,"Processed image 1304: model=yolov5m, conf=0.654, boxes=3, time=1.163s",,,,,,,,1304.0,yolov5m,0.654,3.0,1.163
2025-10-19 23:46:55.893744,1305.0,0.5937338868776957,yolov5l,57.4,3.0,0.3587098121643066,1.120560646057129,586.224767446518,-0.5090687406053214,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:55,INFO,"Processed image 1305: model=yolov5l, conf=0.594, boxes=3, time=1.121s",,,,,,,,1305.0,yolov5l,0.594,3.0,1.121
2025-10-19 23:46:56.303288,1306.0,0.8093611896038055,yolov5l,58.6,6.0,0.3818898200988769,1.078214406967163,586.6343147754669,-0.0817104541603661,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:56,INFO,"Processed image 1306: model=yolov5l, conf=0.809, boxes=6, time=1.078s",,,,,,,,1306.0,yolov5l,0.809,6.0,1.078
2025-10-19 23:46:56.507219,1307.0,0.7178102334340414,yolov5m,58.2,3.0,0.1805274486541748,0.8508081436157227,586.8382503986359,0.3006945980919732,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:56,INFO,"Processed image 1307: model=yolov5m, conf=0.718, boxes=3, time=0.851s",,,,,,,,1307.0,yolov5m,0.718,3.0,0.851
2025-10-19 23:46:56.785120,1308.0,0.764771118760109,yolov5m,57.1,4.0,0.2481021881103515,0.7248983383178711,587.1161391735077,0.4176053752501806,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:56,INFO,"Processed image 1308: model=yolov5m, conf=0.765, boxes=4, time=0.725s",,,,,,,,1308.0,yolov5m,0.765,4.0,0.725
2025-10-19 23:46:57.039976,1309.0,0.902657985687256,yolov5m,57.2,1.0,0.2198948860168457,0.568749189376831,587.3710174560547,0.6422417693667941,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:57,INFO,"Processed image 1309: model=yolov5m, conf=0.903, boxes=1, time=0.569s",,,,,,,,1309.0,yolov5m,0.903,1.0,0.569
2025-10-19 23:46:57.225838,1310.0,0.9040626287460328,yolov5m,59.3,1.0,0.1786780357360839,0.3502917289733886,587.5568730831146,0.7650116682052612,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:57,INFO,"Processed image 1310: model=yolov5m, conf=0.904, boxes=1, time=0.350s",,,,,,,,1310.0,yolov5m,0.904,1.0,0.35
2025-10-19 23:46:57.803628,1311.0,0.8979634046554565,yolov5m,52.7,2.0,0.4609663486480713,0.5108773708343506,588.1346611976624,0.6696981986363728,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:58.028228,1312.0,0.90602175394694,yolov5m,59.5,3.0,0.1982133388519287,0.2803587913513183,588.3592641353607,0.8058224254184299,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:58.868617,1313.0,0.6921901873179844,yolov5m,51.1,14.0,0.6440432071685791,0.67417311668396,589.1996531486511,0.3732051224935622,exported-data-metrics_NAIVE_baseline.csv,,,,,,,,,,,,,,,
2025-10-19 23:46:59.232600,1314.0,0.9150011837482452,yolov5m,63.4,2.0,0.3294179439544678,0.5854084491729736,589.5636267662048,0.6453298230965931,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:59,INFO,"Processed image 1314: model=yolov5m, conf=0.915, boxes=2, time=0.585s",,,,,,,,1314.0,yolov5m,0.915,2.0,0.585
2025-10-19 23:46:59.789771,1315.0,0.6209036924622275,yolov5m,59.5,11.0,0.519740104675293,0.6951658725738525,590.1208038330078,0.2902559854767539,exported-data-metrics_NAIVE_baseline.csv,2025-10-19 23:46:59,INFO,"Processed image 1315: model=yolov5m, conf=0.621, boxes=11, time=0.695s",,,,,,,,1315.0,yolov5m,0.621,11.0,0.695
